"","scenario","region","crop","Year","gcam","fao","fao.detrend"
"6485","GCAM_Hist_Forecast","Southeast Asia","SugarCrop",2002,28.25168942,33.31604,-0.296020378045789
"6486","GCAM_Hist_Forecast_Bio","Southeast Asia","SugarCrop",2002,28.25168942,33.31604,-0.296020378045789
"6487","GCAM_History","Southeast Asia","SugarCrop",2002,28.77964567,33.31604,-0.296020378045789
"6488","GCAM_History_Bio","Southeast Asia","SugarCrop",2002,28.77964567,33.31604,-0.296020378045789
"6489","GCAM_Hist_Forecast","USA","SugarCrop",2002,8.887207536,9.66742,0.182831841003731
"6490","GCAM_Hist_Forecast_Bio","USA","SugarCrop",2002,8.887207536,9.66742,0.182831841003731
"6491","GCAM_History","USA","SugarCrop",2002,11.40690455,9.66742,0.182831841003731
"6492","GCAM_History_Bio","USA","SugarCrop",2002,11.40690455,9.66742,0.182831841003731
"6493","GCAM_Hist_Forecast","Western Europe","SugarCrop",2002,30.48356503,22.95353,0.579434891735392
"6494","GCAM_Hist_Forecast_Bio","Western Europe","SugarCrop",2002,30.48356503,22.95353,0.579434891735392
"6495","GCAM_History","Western Europe","SugarCrop",2002,31.97141635,22.95353,0.579434891735392
"6496","GCAM_History_Bio","Western Europe","SugarCrop",2002,31.97141635,22.95353,0.579434891735392
"6497","GCAM_Hist_Forecast","Africa","Wheat",2002,77.40379717,79.84843,-11.3702145195052
"6498","GCAM_Hist_Forecast_Bio","Africa","Wheat",2002,77.40379717,79.84843,-11.3702145195052
"6499","GCAM_History","Africa","Wheat",2002,118.4051272,79.84843,-11.3702145195052
"6500","GCAM_History_Bio","Africa","Wheat",2002,118.4051272,79.84843,-11.3702145195052
"6501","GCAM_Hist_Forecast","Australia_NZ","Wheat",2002,67.07320242,112.12187,-10.517396365679
"6502","GCAM_Hist_Forecast_Bio","Australia_NZ","Wheat",2002,67.07320242,112.12187,-10.517396365679
"6503","GCAM_History","Australia_NZ","Wheat",2002,34.38300379,112.12187,-10.517396365679
"6504","GCAM_History_Bio","Australia_NZ","Wheat",2002,34.38300379,112.12187,-10.517396365679
"6505","GCAM_Hist_Forecast","Canada","Wheat",2002,114.3467773,87.105,-12.1247940184591
"6506","GCAM_Hist_Forecast_Bio","Canada","Wheat",2002,114.3467773,87.105,-12.1247940184591
"6507","GCAM_History","Canada","Wheat",2002,104.0400575,87.105,-12.1247940184591
"6508","GCAM_History_Bio","Canada","Wheat",2002,104.0400575,87.105,-12.1247940184591
"6509","GCAM_Hist_Forecast","China","Wheat",2002,305.650633,241.79716,4.02437259508181
"6510","GCAM_Hist_Forecast_Bio","China","Wheat",2002,305.650633,241.79716,4.02437259508181
"6511","GCAM_History","China","Wheat",2002,349.2976366,241.79716,4.02437259508181
"6512","GCAM_History_Bio","China","Wheat",2002,349.2976366,241.79716,4.02437259508181
"6513","GCAM_Hist_Forecast","Eastern Europe","Wheat",2002,89.13562225,95.44907,4.70894569898857
"6514","GCAM_Hist_Forecast_Bio","Eastern Europe","Wheat",2002,89.13562225,95.44907,4.70894569898857
"6515","GCAM_History","Eastern Europe","Wheat",2002,58.66522316,95.44907,4.70894569898857
"6516","GCAM_History_Bio","Eastern Europe","Wheat",2002,58.66522316,95.44907,4.70894569898857
"6517","GCAM_Hist_Forecast","Former Soviet Union","Wheat",2002,422.304528,479.69988,44.5751904088357
"6518","GCAM_Hist_Forecast_Bio","Former Soviet Union","Wheat",2002,422.304528,479.69988,44.5751904088357
"6519","GCAM_History","Former Soviet Union","Wheat",2002,414.755559,479.69988,44.5751904088357
"6520","GCAM_History_Bio","Former Soviet Union","Wheat",2002,414.755559,479.69988,44.5751904088357
"6521","GCAM_Hist_Forecast","India","Wheat",2002,228.336673,263.447,1.47910626742208
"6522","GCAM_Hist_Forecast_Bio","India","Wheat",2002,228.336673,263.447,1.47910626742208
"6523","GCAM_History","India","Wheat",2002,332.3922697,263.447,1.47910626742208
"6524","GCAM_History_Bio","India","Wheat",2002,332.3922697,263.447,1.47910626742208
"6525","GCAM_Hist_Forecast","Japan","Wheat",2002,2.022225095,2.069,0.0397506716409937
"6526","GCAM_Hist_Forecast_Bio","Japan","Wheat",2002,2.022225095,2.069,0.0397506716409937
"6527","GCAM_History","Japan","Wheat",2002,2.716450524,2.069,0.0397506716409937
"6528","GCAM_History_Bio","Japan","Wheat",2002,2.716450524,2.069,0.0397506716409937
"6529","GCAM_Hist_Forecast","Korea","Wheat",2002,0.002923579,0.01808,-0.00332866565470342
"6530","GCAM_Hist_Forecast_Bio","Korea","Wheat",2002,0.002923579,0.01808,-0.00332866565470342
"6531","GCAM_History","Korea","Wheat",2002,0.003686618,0.01808,-0.00332866565470342
"6532","GCAM_History_Bio","Korea","Wheat",2002,0.003686618,0.01808,-0.00332866565470342
"6533","GCAM_Hist_Forecast","Latin America","Wheat",2002,72.42214835,100.2293,-0.0122187542125261
"6534","GCAM_Hist_Forecast_Bio","Latin America","Wheat",2002,72.42214835,100.2293,-0.0122187542125261
"6535","GCAM_History","Latin America","Wheat",2002,98.25291612,100.2293,-0.0122187542125261
"6536","GCAM_History_Bio","Latin America","Wheat",2002,98.25291612,100.2293,-0.0122187542125261
"6537","GCAM_Hist_Forecast","Middle East","Wheat",2002,94.39022167,103.4025,2.37127295777142
"6538","GCAM_Hist_Forecast_Bio","Middle East","Wheat",2002,94.39022167,103.4025,2.37127295777142
"6539","GCAM_History","Middle East","Wheat",2002,138.4704958,103.4025,2.37127295777142
"6540","GCAM_History_Bio","Middle East","Wheat",2002,138.4704958,103.4025,2.37127295777142
"6541","GCAM_Hist_Forecast","Southeast Asia","Wheat",2002,96.55377517,112.9663,-3.58291920074507
"6542","GCAM_Hist_Forecast_Bio","Southeast Asia","Wheat",2002,96.55377517,112.9663,-3.58291920074507
"6543","GCAM_History","Southeast Asia","Wheat",2002,128.7846486,112.9663,-3.58291920074507
"6544","GCAM_History_Bio","Southeast Asia","Wheat",2002,128.7846486,112.9663,-3.58291920074507
"6545","GCAM_Hist_Forecast","USA","Wheat",2002,206.6083719,185.445,-15.2083287619139
"6546","GCAM_Hist_Forecast_Bio","USA","Wheat",2002,206.6083719,185.445,-15.2083287619139
"6547","GCAM_History","USA","Wheat",2002,200.6017376,185.445,-15.2083287619139
"6548","GCAM_History_Bio","USA","Wheat",2002,200.6017376,185.445,-15.2083287619139
"6549","GCAM_Hist_Forecast","Western Europe","Wheat",2002,258.5243691,274.563,5.08783757677134
"6550","GCAM_Hist_Forecast_Bio","Western Europe","Wheat",2002,258.5243691,274.563,5.08783757677134
"6551","GCAM_History","Western Europe","Wheat",2002,287.7671238,274.563,5.08783757677134
"6552","GCAM_History_Bio","Western Europe","Wheat",2002,287.7671238,274.563,5.08783757677134
"6553","GCAM_Hist_Forecast","Africa","Corn",2003,220.6673013,288.26127,15.4985268132224
"6554","GCAM_Hist_Forecast_Bio","Africa","Corn",2003,220.6673013,288.26127,15.4985268132224
"6555","GCAM_History","Africa","Corn",2003,188.059479,288.26127,15.4985268132224
"6556","GCAM_History_Bio","Africa","Corn",2003,188.059479,288.26127,15.4985268132224
"6557","GCAM_Hist_Forecast","Australia_NZ","Corn",2003,0.775781041,0.78226,-0.207922813655731
"6558","GCAM_Hist_Forecast_Bio","Australia_NZ","Corn",2003,0.775781041,0.78226,-0.207922813655731
"6559","GCAM_History","Australia_NZ","Corn",2003,0.715954864,0.78226,-0.207922813655731
"6560","GCAM_History_Bio","Australia_NZ","Corn",2003,0.715954864,0.78226,-0.207922813655731
"6561","GCAM_Hist_Forecast","Canada","Corn",2003,8.609488254,12.56723,0.461540270238993
"6562","GCAM_Hist_Forecast_Bio","Canada","Corn",2003,8.609488254,12.56723,0.461540270238993
"6563","GCAM_History","Canada","Corn",2003,8.645385255,12.56723,0.461540270238993
"6564","GCAM_History_Bio","Canada","Corn",2003,8.645385255,12.56723,0.461540270238993
"6565","GCAM_Hist_Forecast","China","Corn",2003,229.0181154,255.85808,-5.24379003564738
"6566","GCAM_Hist_Forecast_Bio","China","Corn",2003,229.0181154,255.85808,-5.24379003564738
"6567","GCAM_History","China","Corn",2003,149.8816565,255.85808,-5.24379003564738
"6568","GCAM_History_Bio","China","Corn",2003,149.8816565,255.85808,-5.24379003564738
"6569","GCAM_Hist_Forecast","Eastern Europe","Corn",2003,66.97387549,72.39625,3.10043156547137
"6570","GCAM_Hist_Forecast_Bio","Eastern Europe","Corn",2003,66.97387549,72.39625,3.10043156547137
"6571","GCAM_History","Eastern Europe","Corn",2003,62.80233945,72.39625,3.10043156547137
"6572","GCAM_History_Bio","Eastern Europe","Corn",2003,62.80233945,72.39625,3.10043156547137
"6573","GCAM_Hist_Forecast","Former Soviet Union","Corn",2003,31.14533,36.84923,4.17508523631276
"6574","GCAM_Hist_Forecast_Bio","Former Soviet Union","Corn",2003,31.14533,36.84923,4.17508523631276
"6575","GCAM_History","Former Soviet Union","Corn",2003,22.017773,36.84923,4.17508523631276
"6576","GCAM_History_Bio","Former Soviet Union","Corn",2003,22.017773,36.84923,4.17508523631276
"6577","GCAM_Hist_Forecast","India","Corn",2003,51.1755551,73.434,2.12933699905253
"6578","GCAM_Hist_Forecast_Bio","India","Corn",2003,51.1755551,73.434,2.12933699905253
"6579","GCAM_History","India","Corn",2003,60.69049463,73.434,2.12933699905253
"6580","GCAM_History_Bio","India","Corn",2003,60.69049463,73.434,2.12933699905253
"6581","GCAM_Hist_Forecast","Japan","Corn",2003,0.348313936,0.27764,0.00344909578523489
"6582","GCAM_Hist_Forecast_Bio","Japan","Corn",2003,0.348313936,0.27764,0.00344909578523489
"6583","GCAM_History","Japan","Corn",2003,0.230374124,0.27764,0.00344909578523489
"6584","GCAM_History_Bio","Japan","Corn",2003,0.230374124,0.27764,0.00344909578523489
"6585","GCAM_Hist_Forecast","Korea","Corn",2003,0.282685975,0.16966,0.0057667239974796
"6586","GCAM_Hist_Forecast_Bio","Korea","Corn",2003,0.282685975,0.16966,0.0057667239974796
"6587","GCAM_History","Korea","Corn",2003,0.137134028,0.16966,0.0057667239974796
"6588","GCAM_History_Bio","Korea","Corn",2003,0.137134028,0.16966,0.0057667239974796
"6589","GCAM_Hist_Forecast","Latin America","Corn",2003,225.9777776,279.0097,7.65442309754138
"6590","GCAM_Hist_Forecast_Bio","Latin America","Corn",2003,225.9777776,279.0097,7.65442309754138
"6591","GCAM_History","Latin America","Corn",2003,384.6823184,279.0097,7.65442309754138
"6592","GCAM_History_Bio","Latin America","Corn",2003,384.6823184,279.0097,7.65442309754138
"6593","GCAM_Hist_Forecast","Middle East","Corn",2003,2.710155907,4.4443,-0.347454874883326
"6594","GCAM_Hist_Forecast_Bio","Middle East","Corn",2003,2.710155907,4.4443,-0.347454874883326
"6595","GCAM_History","Middle East","Corn",2003,2.975890403,4.4443,-0.347454874883326
"6596","GCAM_History_Bio","Middle East","Corn",2003,2.975890403,4.4443,-0.347454874883326
"6597","GCAM_Hist_Forecast","Southeast Asia","Corn",2003,87.67090203,95.4254,-0.0248422614860573
"6598","GCAM_Hist_Forecast_Bio","Southeast Asia","Corn",2003,87.67090203,95.4254,-0.0248422614860573
"6599","GCAM_History","Southeast Asia","Corn",2003,120.6933047,95.4254,-0.0248422614860573
"6600","GCAM_History_Bio","Southeast Asia","Corn",2003,120.6933047,95.4254,-0.0248422614860573
"6601","GCAM_Hist_Forecast","USA","Corn",2003,253.4336076,289.79025,-2.96281730054244
"6602","GCAM_Hist_Forecast_Bio","USA","Corn",2003,253.4336076,289.79025,-2.96281730054244
"6603","GCAM_History","USA","Corn",2003,249.959431,289.79025,-2.96281730054244
"6604","GCAM_History_Bio","USA","Corn",2003,249.959431,289.79025,-2.96281730054244
"6605","GCAM_Hist_Forecast","Western Europe","Corn",2003,50.19115746,50.37783,0.74381723668462
"6606","GCAM_Hist_Forecast_Bio","Western Europe","Corn",2003,50.19115746,50.37783,0.74381723668462
"6607","GCAM_History","Western Europe","Corn",2003,40.26432092,50.37783,0.74381723668462
"6608","GCAM_History_Bio","Western Europe","Corn",2003,40.26432092,50.37783,0.74381723668462
"6609","GCAM_Hist_Forecast","Africa","MiscCrop",2003,334.6541157,457.82104,3.32064967024661
"6610","GCAM_Hist_Forecast_Bio","Africa","MiscCrop",2003,334.6541157,457.82104,3.32064967024661
"6611","GCAM_History","Africa","MiscCrop",2003,242.1046552,457.82104,3.32064967024661
"6612","GCAM_History_Bio","Africa","MiscCrop",2003,242.1046552,457.82104,3.32064967024661
"6613","GCAM_Hist_Forecast","Australia_NZ","MiscCrop",2003,1.020980083,21.40938,-1.84931941601785
"6614","GCAM_Hist_Forecast_Bio","Australia_NZ","MiscCrop",2003,1.020980083,21.40938,-1.84931941601785
"6615","GCAM_History","Australia_NZ","MiscCrop",2003,13.41868232,21.40938,-1.84931941601785
"6616","GCAM_History_Bio","Australia_NZ","MiscCrop",2003,13.41868232,21.40938,-1.84931941601785
"6617","GCAM_Hist_Forecast","Canada","MiscCrop",2003,4.98665162,20.680487,-2.48688100670172
"6618","GCAM_Hist_Forecast_Bio","Canada","MiscCrop",2003,4.98665162,20.680487,-2.48688100670172
"6619","GCAM_History","Canada","MiscCrop",2003,1.54815457,20.680487,-2.48688100670172
"6620","GCAM_History_Bio","Canada","MiscCrop",2003,1.54815457,20.680487,-2.48688100670172
"6621","GCAM_Hist_Forecast","China","MiscCrop",2003,225.136405,402.73618,0.781450776578708
"6622","GCAM_Hist_Forecast_Bio","China","MiscCrop",2003,225.136405,402.73618,0.781450776578708
"6623","GCAM_History","China","MiscCrop",2003,255.2010541,402.73618,0.781450776578708
"6624","GCAM_History_Bio","China","MiscCrop",2003,255.2010541,402.73618,0.781450776578708
"6625","GCAM_Hist_Forecast","Eastern Europe","MiscCrop",2003,53.42384443,36.409216,0.802261524155213
"6626","GCAM_Hist_Forecast_Bio","Eastern Europe","MiscCrop",2003,53.42384443,36.409216,0.802261524155213
"6627","GCAM_History","Eastern Europe","MiscCrop",2003,45.3015675,36.409216,0.802261524155213
"6628","GCAM_History_Bio","Eastern Europe","MiscCrop",2003,45.3015675,36.409216,0.802261524155213
"6629","GCAM_Hist_Forecast","Former Soviet Union","MiscCrop",2003,111.511471,64.09051,0.654441618059543
"6630","GCAM_Hist_Forecast_Bio","Former Soviet Union","MiscCrop",2003,111.511471,64.09051,0.654441618059543
"6631","GCAM_History","Former Soviet Union","MiscCrop",2003,117.563711,64.09051,0.654441618059543
"6632","GCAM_History_Bio","Former Soviet Union","MiscCrop",2003,117.563711,64.09051,0.654441618059543
"6633","GCAM_Hist_Forecast","India","MiscCrop",2003,369.2478831,376.38847,13.8969082681222
"6634","GCAM_Hist_Forecast_Bio","India","MiscCrop",2003,369.2478831,376.38847,13.8969082681222
"6635","GCAM_History","India","MiscCrop",2003,341.3866127,376.38847,13.8969082681222
"6636","GCAM_History_Bio","India","MiscCrop",2003,341.3866127,376.38847,13.8969082681222
"6637","GCAM_Hist_Forecast","Japan","MiscCrop",2003,10.35289239,7.8892,0.100849448116353
"6638","GCAM_Hist_Forecast_Bio","Japan","MiscCrop",2003,10.35289239,7.8892,0.100849448116353
"6639","GCAM_History","Japan","MiscCrop",2003,6.481380934,7.8892,0.100849448116353
"6640","GCAM_History_Bio","Japan","MiscCrop",2003,6.481380934,7.8892,0.100849448116353
"6641","GCAM_Hist_Forecast","Korea","MiscCrop",2003,7.464563092,6.09839,-0.131443583233615
"6642","GCAM_Hist_Forecast_Bio","Korea","MiscCrop",2003,7.464563092,6.09839,-0.131443583233615
"6643","GCAM_History","Korea","MiscCrop",2003,5.181026806,6.09839,-0.131443583233615
"6644","GCAM_History_Bio","Korea","MiscCrop",2003,5.181026806,6.09839,-0.131443583233615
"6645","GCAM_Hist_Forecast","Latin America","MiscCrop",2003,256.3928121,266.2303545,4.10648624722347
"6646","GCAM_Hist_Forecast_Bio","Latin America","MiscCrop",2003,256.3928121,266.2303545,4.10648624722347
"6647","GCAM_History","Latin America","MiscCrop",2003,231.9833078,266.2303545,4.10648624722347
"6648","GCAM_History_Bio","Latin America","MiscCrop",2003,231.9833078,266.2303545,4.10648624722347
"6649","GCAM_Hist_Forecast","Middle East","MiscCrop",2003,48.81694642,59.1879483,-1.51715441272938
"6650","GCAM_Hist_Forecast_Bio","Middle East","MiscCrop",2003,48.81694642,59.1879483,-1.51715441272938
"6651","GCAM_History","Middle East","MiscCrop",2003,25.2162513,59.1879483,-1.51715441272938
"6652","GCAM_History_Bio","Middle East","MiscCrop",2003,25.2162513,59.1879483,-1.51715441272938
"6653","GCAM_Hist_Forecast","Southeast Asia","MiscCrop",2003,140.3379276,206.87386,3.15154240586531
"6654","GCAM_Hist_Forecast_Bio","Southeast Asia","MiscCrop",2003,140.3379276,206.87386,3.15154240586531
"6655","GCAM_History","Southeast Asia","MiscCrop",2003,93.15035306,206.87386,3.15154240586531
"6656","GCAM_History_Bio","Southeast Asia","MiscCrop",2003,93.15035306,206.87386,3.15154240586531
"6657","GCAM_Hist_Forecast","USA","MiscCrop",2003,38.40837252,37.44728,-0.601170106503893
"6658","GCAM_Hist_Forecast_Bio","USA","MiscCrop",2003,38.40837252,37.44728,-0.601170106503893
"6659","GCAM_History","USA","MiscCrop",2003,32.55075158,37.44728,-0.601170106503893
"6660","GCAM_History_Bio","USA","MiscCrop",2003,32.55075158,37.44728,-0.601170106503893
"6661","GCAM_Hist_Forecast","Western Europe","MiscCrop",2003,164.6380707,142.01705,1.88037704980221
"6662","GCAM_Hist_Forecast_Bio","Western Europe","MiscCrop",2003,164.6380707,142.01705,1.88037704980221
"6663","GCAM_History","Western Europe","MiscCrop",2003,131.8774918,142.01705,1.88037704980221
"6664","GCAM_History_Bio","Western Europe","MiscCrop",2003,131.8774918,142.01705,1.88037704980221
"6665","GCAM_Hist_Forecast","Africa","OilCrop",2003,128.2789545,191.85506,-0.74279658067465
"6666","GCAM_Hist_Forecast_Bio","Africa","OilCrop",2003,128.2789545,191.85506,-0.74279658067465
"6667","GCAM_History","Africa","OilCrop",2003,132.4536651,191.85506,-0.74279658067465
"6668","GCAM_History_Bio","Africa","OilCrop",2003,132.4536651,191.85506,-0.74279658067465
"6669","GCAM_Hist_Forecast","Australia_NZ","OilCrop",2003,5.141721899,13.3165,-0.613177328970314
"6670","GCAM_Hist_Forecast_Bio","Australia_NZ","OilCrop",2003,5.141721899,13.3165,-0.613177328970314
"6671","GCAM_History","Australia_NZ","OilCrop",2003,3.758579538,13.3165,-0.613177328970314
"6672","GCAM_History_Bio","Australia_NZ","OilCrop",2003,3.758579538,13.3165,-0.613177328970314
"6673","GCAM_Hist_Forecast","Canada","OilCrop",2003,49.615787,69.031,1.64078942503637
"6674","GCAM_Hist_Forecast_Bio","Canada","OilCrop",2003,49.615787,69.031,1.64078942503637
"6675","GCAM_History","Canada","OilCrop",2003,33.265706,69.031,1.64078942503637
"6676","GCAM_History_Bio","Canada","OilCrop",2003,33.265706,69.031,1.64078942503637
"6677","GCAM_Hist_Forecast","China","OilCrop",2003,247.2813988,256.44563,1.54369427135157
"6678","GCAM_Hist_Forecast_Bio","China","OilCrop",2003,247.2813988,256.44563,1.54369427135157
"6679","GCAM_History","China","OilCrop",2003,208.883366,256.44563,1.54369427135157
"6680","GCAM_History_Bio","China","OilCrop",2003,208.883366,256.44563,1.54369427135157
"6681","GCAM_Hist_Forecast","Eastern Europe","OilCrop",2003,31.25994568,42.51358,2.44873570189174
"6682","GCAM_Hist_Forecast_Bio","Eastern Europe","OilCrop",2003,31.25994568,42.51358,2.44873570189174
"6683","GCAM_History","Eastern Europe","OilCrop",2003,19.95806648,42.51358,2.44873570189174
"6684","GCAM_History_Bio","Eastern Europe","OilCrop",2003,19.95806648,42.51358,2.44873570189174
"6685","GCAM_Hist_Forecast","Former Soviet Union","OilCrop",2003,89.8812929,114.20544,8.72651155572278
"6686","GCAM_Hist_Forecast_Bio","Former Soviet Union","OilCrop",2003,89.8812929,114.20544,8.72651155572278
"6687","GCAM_History","Former Soviet Union","OilCrop",2003,56.4727837,114.20544,8.72651155572278
"6688","GCAM_History_Bio","Former Soviet Union","OilCrop",2003,56.4727837,114.20544,8.72651155572278
"6689","GCAM_Hist_Forecast","India","OilCrop",2003,299.012517,226.893,-9.75160972632452
"6690","GCAM_Hist_Forecast_Bio","India","OilCrop",2003,299.012517,226.893,-9.75160972632452
"6691","GCAM_History","India","OilCrop",2003,297.905907,226.893,-9.75160972632452
"6692","GCAM_History_Bio","India","OilCrop",2003,297.905907,226.893,-9.75160972632452
"6693","GCAM_Hist_Forecast","Japan","OilCrop",2003,1.628249874,1.62364,0.0753004057900442
"6694","GCAM_Hist_Forecast_Bio","Japan","OilCrop",2003,1.628249874,1.62364,0.0753004057900442
"6695","GCAM_History","Japan","OilCrop",2003,1.10487649,1.62364,0.0753004057900442
"6696","GCAM_History_Bio","Japan","OilCrop",2003,1.10487649,1.62364,0.0753004057900442
"6697","GCAM_Hist_Forecast","Korea","OilCrop",2003,2.983276858,1.49392,-0.0611884120598789
"6698","GCAM_Hist_Forecast_Bio","Korea","OilCrop",2003,2.983276858,1.49392,-0.0611884120598789
"6699","GCAM_History","Korea","OilCrop",2003,1.339832618,1.49392,-0.0611884120598789
"6700","GCAM_History_Bio","Korea","OilCrop",2003,1.339832618,1.49392,-0.0611884120598789
"6701","GCAM_Hist_Forecast","Latin America","OilCrop",2003,271.9655126,371.47855,-1.88864109639127
"6702","GCAM_Hist_Forecast_Bio","Latin America","OilCrop",2003,271.9655126,371.47855,-1.88864109639127
"6703","GCAM_History","Latin America","OilCrop",2003,316.2617882,371.47855,-1.88864109639127
"6704","GCAM_History_Bio","Latin America","OilCrop",2003,316.2617882,371.47855,-1.88864109639127
"6705","GCAM_Hist_Forecast","Middle East","OilCrop",2003,9.446744543,11.8199,-0.0762940131975149
"6706","GCAM_Hist_Forecast_Bio","Middle East","OilCrop",2003,9.446744543,11.8199,-0.0762940131975149
"6707","GCAM_History","Middle East","OilCrop",2003,6.295262862,11.8199,-0.0762940131975149
"6708","GCAM_History_Bio","Middle East","OilCrop",2003,6.295262862,11.8199,-0.0762940131975149
"6709","GCAM_Hist_Forecast","Southeast Asia","OilCrop",2003,80.73470609,58.56894,-0.39739271493788
"6710","GCAM_Hist_Forecast_Bio","Southeast Asia","OilCrop",2003,80.73470609,58.56894,-0.39739271493788
"6711","GCAM_History","Southeast Asia","OilCrop",2003,64.68734142,58.56894,-0.39739271493788
"6712","GCAM_History_Bio","Southeast Asia","OilCrop",2003,64.68734142,58.56894,-0.39739271493788
"6713","GCAM_Hist_Forecast","USA","OilCrop",2003,286.0418171,315.65078,-2.18394751625914
"6714","GCAM_Hist_Forecast_Bio","USA","OilCrop",2003,286.0418171,315.65078,-2.18394751625914
"6715","GCAM_History","USA","OilCrop",2003,202.8495503,315.65078,-2.18394751625914
"6716","GCAM_History_Bio","USA","OilCrop",2003,202.8495503,315.65078,-2.18394751625914
"6717","GCAM_Hist_Forecast","Western Europe","OilCrop",2003,60.70677714,115.80568,-0.0902021436039036
"6718","GCAM_Hist_Forecast_Bio","Western Europe","OilCrop",2003,60.70677714,115.80568,-0.0902021436039036
"6719","GCAM_History","Western Europe","OilCrop",2003,143.5607332,115.80568,-0.0902021436039036
"6720","GCAM_History_Bio","Western Europe","OilCrop",2003,143.5607332,115.80568,-0.0902021436039036
"6721","GCAM_Hist_Forecast","Africa","OtherGrain",2003,356.3729872,544.19756,24.8600359942506
"6722","GCAM_Hist_Forecast_Bio","Africa","OtherGrain",2003,356.3729872,544.19756,24.8600359942506
"6723","GCAM_History","Africa","OtherGrain",2003,515.6133563,544.19756,24.8600359942506
"6724","GCAM_History_Bio","Africa","OtherGrain",2003,515.6133563,544.19756,24.8600359942506
"6725","GCAM_Hist_Forecast","Australia_NZ","OtherGrain",2003,43.6631043,68.34225,5.45925532655511
"6726","GCAM_Hist_Forecast_Bio","Australia_NZ","OtherGrain",2003,43.6631043,68.34225,5.45925532655511
"6727","GCAM_History","Australia_NZ","OtherGrain",2003,58.11432458,68.34225,5.45925532655511
"6728","GCAM_History_Bio","Australia_NZ","OtherGrain",2003,58.11432458,68.34225,5.45925532655511
"6729","GCAM_Hist_Forecast","Canada","OtherGrain",2003,57.94441935,63.843,6.75724639706682
"6730","GCAM_Hist_Forecast_Bio","Canada","OtherGrain",2003,57.94441935,63.843,6.75724639706682
"6731","GCAM_History","Canada","OtherGrain",2003,55.30815657,63.843,6.75724639706682
"6732","GCAM_History_Bio","Canada","OtherGrain",2003,55.30815657,63.843,6.75724639706682
"6733","GCAM_Hist_Forecast","China","OtherGrain",2003,85.19043659,43.71953,-1.5203205557927
"6734","GCAM_Hist_Forecast_Bio","China","OtherGrain",2003,85.19043659,43.71953,-1.5203205557927
"6735","GCAM_History","China","OtherGrain",2003,105.0312211,43.71953,-1.5203205557927
"6736","GCAM_History_Bio","China","OtherGrain",2003,105.0312211,43.71953,-1.5203205557927
"6737","GCAM_Hist_Forecast","Eastern Europe","OtherGrain",2003,96.4568873,85.34759,-2.11998479615524
"6738","GCAM_Hist_Forecast_Bio","Eastern Europe","OtherGrain",2003,96.4568873,85.34759,-2.11998479615524
"6739","GCAM_History","Eastern Europe","OtherGrain",2003,61.68350431,85.34759,-2.11998479615524
"6740","GCAM_History_Bio","Eastern Europe","OtherGrain",2003,61.68350431,85.34759,-2.11998479615524
"6741","GCAM_Hist_Forecast","Former Soviet Union","OtherGrain",2003,510.621828,277.60382,-12.1879870956885
"6742","GCAM_Hist_Forecast_Bio","Former Soviet Union","OtherGrain",2003,510.621828,277.60382,-12.1879870956885
"6743","GCAM_History","Former Soviet Union","OtherGrain",2003,482.822463,277.60382,-12.1879870956885
"6744","GCAM_History_Bio","Former Soviet Union","OtherGrain",2003,482.822463,277.60382,-12.1879870956885
"6745","GCAM_Hist_Forecast","India","OtherGrain",2003,271.5935762,234.715,13.6581691266536
"6746","GCAM_Hist_Forecast_Bio","India","OtherGrain",2003,271.5935762,234.715,13.6581691266536
"6747","GCAM_History","India","OtherGrain",2003,379.7074575,234.715,13.6581691266536
"6748","GCAM_History_Bio","India","OtherGrain",2003,379.7074575,234.715,13.6581691266536
"6749","GCAM_Hist_Forecast","Japan","OtherGrain",2003,0.979043671,1.08391,0.0255392790975471
"6750","GCAM_Hist_Forecast_Bio","Japan","OtherGrain",2003,0.979043671,1.08391,0.0255392790975471
"6751","GCAM_History","Japan","OtherGrain",2003,0.833500381,1.08391,0.0255392790975471
"6752","GCAM_History_Bio","Japan","OtherGrain",2003,0.833500381,1.08391,0.0255392790975471
"6753","GCAM_Hist_Forecast","Korea","OtherGrain",2003,1.550748711,0.7298,-0.0581685929757872
"6754","GCAM_Hist_Forecast_Bio","Korea","OtherGrain",2003,1.550748711,0.7298,-0.0581685929757872
"6755","GCAM_History","Korea","OtherGrain",2003,1.793355076,0.7298,-0.0581685929757872
"6756","GCAM_History_Bio","Korea","OtherGrain",2003,1.793355076,0.7298,-0.0581685929757872
"6757","GCAM_Hist_Forecast","Latin America","OtherGrain",2003,55.0828258,62.80207,2.74057487867189
"6758","GCAM_Hist_Forecast_Bio","Latin America","OtherGrain",2003,55.0828258,62.80207,2.74057487867189
"6759","GCAM_History","Latin America","OtherGrain",2003,65.91480445,62.80207,2.74057487867189
"6760","GCAM_History_Bio","Latin America","OtherGrain",2003,65.91480445,62.80207,2.74057487867189
"6761","GCAM_Hist_Forecast","Middle East","OtherGrain",2003,58.34134785,45.12345,-1.95968889240735
"6762","GCAM_Hist_Forecast_Bio","Middle East","OtherGrain",2003,58.34134785,45.12345,-1.95968889240735
"6763","GCAM_History","Middle East","OtherGrain",2003,100.7159698,45.12345,-1.95968889240735
"6764","GCAM_History_Bio","Middle East","OtherGrain",2003,100.7159698,45.12345,-1.95968889240735
